카테고리,가게명,주소,정제된_주소,lat,lon
1인분 주문,맘스터치-안산한대역점,"경기도 안산시 상록구 이동 716-10 한빛프라자 105,106호",경기도 안산시 상록구 이동 716-10,37.3081076,126.8517626
1인분 주문,천년감자탕순대국,경기도 안산시 상록구 이동 610-7 1층 일부,경기도 안산시 상록구 이동 610-7,37.309328,126.8595267
1인분 주문,찌개랑갈비랑-안산중앙점,경기도 안산시 상록구 이동 646-4 1층 일부,경기도 안산시 상록구 이동 646-4,37.3134215,126.8457255
1인분 주문,조선닭도리탕-안산점,경기도 안산시 상록구 이동 710-13 1층,경기도 안산시 상록구 이동 710-13,37.3093717,126.8499265
1인분 주문,찌개회관-상록점,경기도 안산시 상록구 이동 708-7 101호,경기도 안산시 상록구 이동 708-7,37.3095714,126.850108
1인분 주문,밥퍼맨짜글이&덮밥-안산점,경기도 안산시 상록구 이동 655-8 1층 101호,경기도 안산시 상록구 이동 655-8,37.3120035,126.8485328
1인분 주문,악마의비빔밥비빌-안산점,경기도 안산시 상록구 이동 695-5 1층,경기도 안산시 상록구 이동 695-5,37.3113241,126.8490104
1인분 주문,명품국밥설렁탕곰탕순대국,경기도 안산시 상록구 이동 610-7 1층 일부,경기도 안산시 상록구 이동 610-7,37.309328,126.8595267
1인분 주문,SSS곱도리,경기도 안산시 상록구 이동 576 1층 103호,경기도 안산시 상록구 이동 576,37.3046975,126.860382
1인분 주문,한끼닭칼국수-안산본점,경기도 안산시 상록구 이동 709-2 유진빌딩 1층,경기도 안산시 상록구 이동 709-2,37.3095897,126.8508115
1인분 주문,맛있는정육점,경기도 안산시 상록구 이동 601-7 601-7 101호,경기도 안산시 상록구 이동 601-7,37.3066759,126.8601395
1인분 주문,새벽순댓국,경기도 안산시 상록구 이동 657-4 657-4 1층,경기도 안산시 상록구 이동 657-4,37.3126853,126.8482301
1인분 주문,수제매니아,"경기도 안산시 상록구 이동 714-3 데코스포텔 1층 123호 (이동, 데코스포텔 수제매니아)",경기도 안산시 상록구 이동 714-3,37.3072884,126.849071
1인분 주문,밥+다이쏘,경기도 안산시 상록구 이동 708-7 708-7 101호,경기도 안산시 상록구 이동 708-7,37.3095714,126.850108
1인분 주문,해피김밥,경기도 안산시 상록구 이동 716-10 한빛프라자 108호,경기도 안산시 상록구 이동 716-10,37.3081076,126.8517626
1인분 주문,딜레이,경기도 안산시 상록구 이동 715-9 조강빌딩 108호(이동),경기도 안산시 상록구 이동 715-9,37.3092229,126.8510412
프랜차이즈,푸라닭-안산이동점,경기도 안산시 상록구 이동 586-10 1층 일부,경기도 안산시 상록구 이동 586-10,37.306203,126.8581644
프랜차이즈,피자스쿨-안산한대앞역점,경기도 안산시 상록구 이동 716-12 캠퍼스타운 1층 121호,경기도 안산시 상록구 이동 716-12,37.308466,126.8523953
프랜차이즈,쌀통닭-상록수점,경기도 안산시 상록구 이동 576 1층 101호,경기도 안산시 상록구 이동 576,37.3046975,126.860382
프랜차이즈,청년치킨-안산상록점,경기도 안산시 상록구 이동 716-9 한대프라자 1층 118호(이동),경기도 안산시 상록구 이동 716-9,37.3079365,126.8514708
프랜차이즈,깨봉이국물떡볶이-안산점,경기도 안산시 상록구 이동 595-6 1층 일부,경기도 안산시 상록구 이동 595-6,37.3082873,126.8595458
프랜차이즈,한신우동-한대역점,경기도 안산시 상록구 이동 715-3 강우프라자 109호,경기도 안산시 상록구 이동 715-3,37.3084604,126.8509639
프랜차이즈,짜장면사무소-이동점,경기도 안산시 상록구 이동 612-16 1층,경기도 안산시 상록구 이동 612-16,37.309674,126.8592182
프랜차이즈,피나치공뿌리공스-이동점,경기도 안산시 상록구 이동 653 1층일부 (이동),경기도 안산시 상록구 이동 653,37.312558,126.8468391
프랜차이즈,금룡-안산점,경기도 안산시 상록구 이동 712 굿모닝오피스텔 111호,경기도 안산시 상록구 이동 712,37.3076257,126.8479176
프랜차이즈,천년닭강정-안산상록점,경기도 안산시 상록구 이동 571-10 중원한의원 101호,경기도 안산시 상록구 이동 571-10,37.3039297,126.862035
프랜차이즈,파리바게뜨-안산이동점,경기도 안산시 상록구 이동 529-6 1층,경기도 안산시 상록구 이동 529-6,37.3101246,126.8590946
프랜차이즈,마루업 피자 치킨 떡볶이 - 안산한대역점,경기도 안산시 상록구 이동 714 신화프라자 101호,경기도 안산시 상록구 이동 714,37.3078609,126.8500527
프랜차이즈,피자선생-안산1호점,경기도 안산시 상록구 이동 716-9 한대프라자 1층115호,경기도 안산시 상록구 이동 716-9,37.3079365,126.8514708
프랜차이즈,서대문김치찜&김치찌개-안산상록점,경기도 안산시 상록구 이동 709-1 중앙E&C 1층 일부호,경기도 안산시 상록구 이동 709-1,37.3096818,126.8509552
프랜차이즈,요아정-안산한대앞역점,경기도 안산시 상록구 이동 716-1 삼성프라자 102호,경기도 안산시 상록구 이동 716-1,37.3079619,126.8526221
프랜차이즈,두찜-안산한대앞역점,경기도 안산시 상록구 이동 716-3 숭실프라자 101호,경기도 안산시 상록구 이동 716-3,37.3076864,126.8521208
프랜차이즈,아이캔커피 한대앞역점,경기도 안산시 상록구 이동 715-1 세종타운 1층 110호,경기도 안산시 상록구 이동 715-1,37.3088272,126.851507
프랜차이즈,뚜레쥬르-안산한대역점,"경기도 안산시 상록구 이동 716-8 코로스프라자 716-8 코로스프라자 1층 114,115호",경기도 안산시 상록구 이동 716-8,37.307614,126.85097
프랜차이즈,빽다방-안산한대앞역점,경기도 안산시 상록구 이동 715-4 센타프라자 715-4 센타프라자 117호,경기도 안산시 상록구 이동 715-4,37.3081355,126.8504551
프랜차이즈,피자닭터-안산1호점,경기도 안산시 상록구 이동 715-7 진성프라자 1층 112호,경기도 안산시 상록구 이동 715-7,37.308853,126.8505305
프랜차이즈,스쿨푸드-안산중앙점,경기도 안산시 상록구 이동 660-1 1층,경기도 안산시 상록구 이동 660-1,37.3117985,126.848301
프랜차이즈,파도수산-상록점,"경기도 안산시 상록구 이동 715-10 아트프라자 1층 106,107호",경기도 안산시 상록구 이동 715-10,37.309367,126.8512665
프랜차이즈,신미방마라탕-안산점,경기도 안산시 상록구 이동 718 미래주차타워 1층 110호,경기도 안산시 상록구 이동 718,37.3069323,126.8509144
프랜차이즈,카페인중독-안산상록구점,경기도 안산시 상록구 이동 717-4 네스트빌 717-4 네스트빌 110호,경기도 안산시 상록구 이동 717-4,37.3067632,126.849593
프랜차이즈,고돼지-안산한대점,경기도 안산시 상록구 이동 693-5 1층,경기도 안산시 상록구 이동 693-5,37.3072574,126.8468823
프랜차이즈,핫오리-상록수점,"경기도 안산시 상록구 이동 570-1 1층 103,104호",경기도 안산시 상록구 이동 570-1,37.3047244,126.8632856
프랜차이즈,나는카레&오믈렛-한대역점,"경기도 안산시 상록구 이동 716-8 코로스프라자 201,202호",경기도 안산시 상록구 이동 716-8,37.307614,126.85097
프랜차이즈,웅이네오돌뼈닭발도-안산이동점,경기도 안산시 상록구 이동 656-6 1층 102호,경기도 안산시 상록구 이동 656-6,37.3123446,126.8485308
프랜차이즈,1인나혼자먹는다,경기도 안산시 상록구 이동 625-3 1층 102호 1인나혼자먹는다,경기도 안산시 상록구 이동 625-3,37.3135299,126.8444375
프랜차이즈,라사천마라탕-이동점,경기도 안산시 상록구 이동 571-9 1층,경기도 안산시 상록구 이동 571-9,37.303905,126.8622565
프랜차이즈,손오공마라탕-안산점,경기도 안산시 상록구 이동 654 1층,경기도 안산시 상록구 이동 654,37.3122187,126.8468095
프랜차이즈,밀면의법칙-상록점,경기도 안산시 상록구 이동 574-3 1층 102호,경기도 안산시 상록구 이동 574-3,37.3043966,126.8617338
프랜차이즈,BRsingles-안산한대점,경기도 안산시 상록구 이동 716-8 코로스프라자 716-8 코로스프라자,경기도 안산시 상록구 이동 716-8,37.307614,126.85097
프랜차이즈,먹언니-상록점,경기도 안산시 상록구 이동 536 1층 일부 (이동),경기도 안산시 상록구 이동 536,37.3116615,126.8591738
프랜차이즈,오빠막창-안산점,경기도 안산시 상록구 이동 708-7 708-7 1층 102호,경기도 안산시 상록구 이동 708-7,37.3095714,126.850108
프랜차이즈,바다회수산-안산본점,경기도 안산시 상록구 이동 612-19 1층 일부,경기도 안산시 상록구 이동 612-19,37.3099488,126.8595007
프랜차이즈,대한냉면고기친구-안산상록점,경기도 안산시 상록구 이동 656-5 1층 101호,경기도 안산시 상록구 이동 656-5,37.3123452,126.8487
프랜차이즈,육수당-안산한대앞역점,경기도 안산시 상록구 이동 714-3 데코스포텔 119호,경기도 안산시 상록구 이동 714-3,37.3072884,126.849071
프랜차이즈,상상오리&삼겹-한대역앞점,경기도 안산시 상록구 이동 706-4 1층 일부 상상오리,경기도 안산시 상록구 이동 706-4,37.3102439,126.8509563
프랜차이즈,장충왕족발보쌈-일동,경기도 안산시 상록구 이동 537-18 1층 일부(이동),경기도 안산시 상록구 이동 537-18,37.3110352,126.8593463
프랜차이즈,피자플래넷-안산1호점,경기도 안산시 상록구 이동 715-7 진성프라자 1층 112호,경기도 안산시 상록구 이동 715-7,37.308853,126.8505305
프랜차이즈,백년아구찜,경기도 안산시 상록구 이동 625-3 1층 101호,경기도 안산시 상록구 이동 625-3,37.3135299,126.8444375
프랜차이즈,순수덮밥-상록수점,경기도 안산시 상록구 이동 574-3 1층 102호,경기도 안산시 상록구 이동 574-3,37.3043966,126.8617338
프랜차이즈,지코바치킨-한대앞역점,경기도 안산시 상록구 이동 714-3 데코스포텔 134호,경기도 안산시 상록구 이동 714-3,37.3072884,126.849071
프랜차이즈,또봉이통닭-안산한대앞역점,경기도 안산시 상록구 이동 716-12 캠퍼스타운 716-12 캠퍼스타운 1층 122호,경기도 안산시 상록구 이동 716-12,37.308466,126.8523953
프랜차이즈,동대문엽기떡볶이-안산한대앞역점,"경기도 안산시 상록구 이동 716-11 덕성프라자 103호,104호",경기도 안산시 상록구 이동 716-11,37.3082812,126.8520342
프랜차이즈,국물에빠진두루치기-안산점,경기도 안산시 상록구 이동 710-13 1층,경기도 안산시 상록구 이동 710-13,37.3093717,126.8499265
프랜차이즈,호랑이갈비찜-안산상록점,경기도 안산시 상록구 이동 710-13 1층,경기도 안산시 상록구 이동 710-13,37.3093717,126.8499265
프랜차이즈,안부자닭갈비-한대점,경기도 안산시 상록구 이동 715-4 센타프라자 113호,경기도 안산시 상록구 이동 715-4,37.3081355,126.8504551
프랜차이즈,배스킨라빈스-안산한대점,경기도 안산시 상록구 이동 716-8 코로스프라자 716-8 코로스프라자,경기도 안산시 상록구 이동 716-8,37.307614,126.85097
프랜차이즈,혜리네야채찜-한대앞점,경기도 안산시 상록구 이동 693-5 1층,경기도 안산시 상록구 이동 693-5,37.3072574,126.8468823
프랜차이즈,호세야오리바베큐-안산점,경기도 안산시 상록구 이동 649-7 1층,경기도 안산시 상록구 이동 649-7,37.3121698,126.8454461
프랜차이즈,피나치공-안산이동점,경기도 안산시 상록구 이동 653 1층일부,경기도 안산시 상록구 이동 653,37.312558,126.8468391
프랜차이즈,BHC-한대앞역점,"경기도 안산시 상록구 이동 716-3 숭실프라자 716-3 숭실프라자 105호,106호",경기도 안산시 상록구 이동 716-3,37.3076864,126.8521208
프랜차이즈,입큰아구찜&알곤이찜-상록수점,경기도 안산시 상록구 이동 574-3 1층일부,경기도 안산시 상록구 이동 574-3,37.3043966,126.8617338
프랜차이즈,롯데리아-안산한양대점,"경기도 안산시 상록구 이동 715-2 한남빌딩 I 715-2 한남빌딩 I 101,102,201",경기도 안산시 상록구 이동 715-2,37.308654,126.851243
프랜차이즈,버거킹-안산한대앞역점,경기도 안산시 상록구 이동 715-11 보은타운 1층 일부,경기도 안산시 상록구 이동 715-11,37.3095102,126.851492
프랜차이즈,귀한김치찜-안산상록점,경기도 안산시 상록구 이동 656-5 1층 101호,경기도 안산시 상록구 이동 656-5,37.3123452,126.8487
프랜차이즈,쭈꾸미싸롱 안산점,경기도 안산시 상록구 이동 625-3 1층 102호,경기도 안산시 상록구 이동 625-3,37.3135299,126.8444375
프랜차이즈,제육집막내아들-안산한대점,경기도 안산시 상록구 이동 693-5 1층,경기도 안산시 상록구 이동 693-5,37.3072574,126.8468823
프랜차이즈,일등국밥-상록점,경기도 안산시 상록구 이동 574-3 1층일부(입큰아구찜),경기도 안산시 상록구 이동 574-3,37.3043966,126.8617338
프랜차이즈,제육참잘하는집-안산상록점,경기도 안산시 상록구 이동 656-5 1층 101호,경기도 안산시 상록구 이동 656-5,37.3123452,126.8487
프랜차이즈,순살만공격-안산상록점,경기도 안산시 상록구 이동 586-4 1층 일부,경기도 안산시 상록구 이동 586-4,37.3067105,126.8584408
프랜차이즈,자담치킨-안산한대앞역점,경기도 안산시 상록구 이동 716-4 고잔프라자 716-4 고잔프라자 110호,경기도 안산시 상록구 이동 716-4,37.3075128,126.8518488
프랜차이즈,호식이두마리치킨-한대앞역점,경기도 안산시 상록구 이동 529-7 1층 일부,경기도 안산시 상록구 이동 529-7,37.3100264,126.8589937
프랜차이즈,미친돈까스-안산상록점,경기도 안산시 상록구 이동 586-4 1층 일부,경기도 안산시 상록구 이동 586-4,37.3067105,126.8584408
프랜차이즈,동궁찜닭-안산이동점,경기도 안산시 상록구 이동 534-16 1층 일부,경기도 안산시 상록구 이동 534-16,37.3115735,126.8602531
프랜차이즈,컴포즈커피-안산한대점,경기도 안산시 상록구 이동 716-9 한대프라자 716-9 한대프라자 1층 111호,경기도 안산시 상록구 이동 716-9,37.3079365,126.8514708
프랜차이즈,도원반점-안산한대앞점,"경기도 안산시 상록구 이동 715-8 조강프라자 112호,113호",경기도 안산시 상록구 이동 715-8,37.3090267,126.8508036
프랜차이즈,볶음밥도사-안산점,경기도 안산시 상록구 이동 705-4 1층 일부,경기도 안산시 상록구 이동 705-4,37.3102275,126.8500248
프랜차이즈,탕화쿵푸마라탕-한대역점,경기도 안산시 상록구 이동 715-2 한남빌딩 I 106호,경기도 안산시 상록구 이동 715-2,37.308654,126.851243
프랜차이즈,혜화동돈까스극장-안산상록수점,경기도 안산시 상록구 이동 574-5 574-5 102호,경기도 안산시 상록구 이동 574-5,37.3040425,126.8617155
프랜차이즈,가장맛있는족발-한대역점,"경기도 안산시 상록구 이동 715-9 조강빌딩 715-9 조강빌딩 제1층 102,103호",경기도 안산시 상록구 이동 715-9,37.3092229,126.8510412
프랜차이즈,경성밥상-상록점,경기도 안산시 상록구 이동 716-1 삼성프라자 1층 101호,경기도 안산시 상록구 이동 716-1,37.3079619,126.8526221
프랜차이즈,이삭토스트-안산한대앞역점,경기도 안산시 상록구 이동 716-11 덕성프라자 110호,경기도 안산시 상록구 이동 716-11,37.3082812,126.8520342
프랜차이즈,불바다오징어-안산이동점,경기도 안산시 상록구 이동 712-2 제스트3 1층 116호,경기도 안산시 상록구 이동 712-2,37.3070536,126.847956
프랜차이즈,펀비어킹홈딜리버리-한대앞역점,경기도 안산시 상록구 이동 715-3 강우프라자,경기도 안산시 상록구 이동 715-3,37.3084604,126.8509639
프랜차이즈,달리는커피-안산한대앞역점,경기도 안산시 상록구 이동 706-4 1층 102호,경기도 안산시 상록구 이동 706-4,37.3102439,126.8509563
프랜차이즈,춘리마라탕-상록점,경기도 안산시 상록구 이동 612-22 1층,경기도 안산시 상록구 이동 612-22,37.3102237,126.8597832
프랜차이즈,본죽앤비빔밥-안산한대역점,경기도 안산시 상록구 이동 715-3 강우프라자 115호,경기도 안산시 상록구 이동 715-3,37.3084604,126.8509639
프랜차이즈,앤티앤스프레즐-안산한대앞역점,경기도 안산시 상록구 이동 716-10 한빛프라자 1층 103호,경기도 안산시 상록구 이동 716-10,37.3081076,126.8517626
프랜차이즈,베트남쌀국수-이동점,경기도 안산시 상록구 이동 534-10 534-10 103호,경기도 안산시 상록구 이동 534-10,37.311926,126.8609763
프랜차이즈,리틀하노이-한대앞점,경기도 안산시 상록구 이동 715 엔타운 715 엔타운 101호,경기도 안산시 상록구 이동 715,37.3090615,126.851808
프랜차이즈,황금코다리-안산이동점,"경기도 안산시 상록구 이동 661-3 황금코다리,안산이동점 1층",경기도 안산시 상록구 이동 661-3,37.3118323,126.8475991
프랜차이즈,연안식당-안산한대점,경기도 안산시 상록구 이동 715-4 센타프라자 715-4 센타프라자,경기도 안산시 상록구 이동 715-4,37.3081355,126.8504551
프랜차이즈,백남옥손만두-중앙1점,"경기도 안산시 상록구 이동 716-12 캠퍼스타운 119호 (이동,캠퍼스타운)",경기도 안산시 상록구 이동 716-12,37.308466,126.8523953
프랜차이즈,싸다아구찜&탕-안산상록점,경기도 안산시 상록구 이동 710-13 1층,경기도 안산시 상록구 이동 710-13,37.3093717,126.8499265
프랜차이즈,천서방김밥-한대앞점,경기도 안산시 상록구 이동 712-2 제스트3 1층 107호,경기도 안산시 상록구 이동 712-2,37.3070536,126.847956
프랜차이즈,강씨가문의족발-한대역점,"경기도 안산시 상록구 이동 716-11 덕성프라자 101호, 102호",경기도 안산시 상록구 이동 716-11,37.3082812,126.8520342
치킨,1키로공룡닭강정-한대역점,"경기도 안산시 상록구 이동 716-8 코로스프라자 201,202호",경기도 안산시 상록구 이동 716-8,37.307614,126.85097
치킨,맛도리닭강정-한대앞역점,경기도 안산시 상록구 이동 716 한양대프라자 1층 111호,경기도 안산시 상록구 이동 716,37.3081112,126.8528568
치킨,에비야-중앙점,경기도 안산시 상록구 이동 715-3 강우프라자 2층208호,경기도 안산시 상록구 이동 715-3,37.3084604,126.8509639
치킨,마X포차-한대점,"경기도 안산시 상록구 이동 717-4 네스트빌 1층 102,103호",경기도 안산시 상록구 이동 717-4,37.3067632,126.849593
치킨,화계참나무장작누룽지통닭-만선호프,경기도 안산시 상록구 이동 656-8 1층,경기도 안산시 상록구 이동 656-8,37.3123611,126.848176
치킨,GTS버거-한대앞점,경기도 안산시 상록구 이동 695 1층 102호,경기도 안산시 상록구 이동 695,37.3113421,126.8481538
피자/양식,스테이크스타-중앙점,경기도 안산시 상록구 이동 715-3 강우프라자 2층208호,경기도 안산시 상록구 이동 715-3,37.3084604,126.8509639
피자/양식,파스타에반하다-안산1호점,경기도 안산시 상록구 이동 705-4 1층 일부,경기도 안산시 상록구 이동 705-4,37.3102275,126.8500248
피자/양식,포핀베이크샵,경기도 안산시 상록구 이동 692 1층,경기도 안산시 상록구 이동 692,37.3070956,126.8458375
중국집,진해원,"경기도 안산시 상록구 이동 717-2 한양프라자 109,110호",경기도 안산시 상록구 이동 717-2,37.3070913,126.8501216
중국집,옛날집동북요리전문점,경기도 안산시 상록구 이동 612-19 1층,경기도 안산시 상록구 이동 612-19,37.3099488,126.8595007
중국집,백두산양꼬치,경기도 안산시 상록구 이동 529-5 529-5 2층,경기도 안산시 상록구 이동 529-5,37.3102227,126.8591955
중국집,래격마라탕-안산점,경기도 안산시 상록구 이동 570-3 570-3 1층,경기도 안산시 상록구 이동 570-3,37.3044924,126.8632735
중국집,흠향원,경기도 안산시 상록구 이동 569-6 1층 103호,경기도 안산시 상록구 이동 569-6,37.3050487,126.8632927
중국집,란저우우육면,경기도 안산시 상록구 이동 569-7 1층,경기도 안산시 상록구 이동 569-7,37.3049208,126.863296
중국집,대천부,"경기도 안산시 상록구 이동 570-8 2, 3층",경기도 안산시 상록구 이동 570-8,37.3039123,126.8632434
중국집,쑨찌쫀득마라탕,"경기도 안산시 상록구 이동 716-10 한빛프라자 1층 112,113,호",경기도 안산시 상록구 이동 716-10,37.3081076,126.8517626
중국집,송호반점-이동점,경기도 안산시 상록구 이동 654-10 1층,경기도 안산시 상록구 이동 654-10,37.3120762,126.8469952
중국집,향무양꼬치,경기도 안산시 상록구 이동 537-10 1층101호,경기도 안산시 상록구 이동 537-10,37.3112488,126.8602435
중국집,천유향마라향솥,경기도 안산시 상록구 이동 570-5 1층,경기도 안산시 상록구 이동 570-5,37.3042603,126.8632614
중국집,강릉원조교동짬뽕,경기도 안산시 상록구 이동 586-3 1층 일부,경기도 안산시 상록구 이동 586-3,37.3066323,126.8583167
한식,정성을담다-안산1호점,경기도 안산시 상록구 이동 595-1 595-1 1층,경기도 안산시 상록구 이동 595-1,37.3088211,126.8592753
한식,김치로우주정복-본점,경기도 안산시 상록구 이동 715-7 진성프라자 201호 일부,경기도 안산시 상록구 이동 715-7,37.308853,126.8505305
한식,아짐한식,경기도 안산시 상록구 이동 595-6 1층 일부,경기도 안산시 상록구 이동 595-6,37.3082873,126.8595458
한식,이와감자탕-이동점,경기도 안산시 상록구 이동 612-15 1층,경기도 안산시 상록구 이동 612-15,37.3095824,126.8591241
한식,예서감자탕,경기도 안산시 상록구 이동 571-9 1층 일부,경기도 안산시 상록구 이동 571-9,37.303905,126.8622565
한식,삼겹대장-상록점,경기도 안산시 상록구 이동 715-8 조강프라자 108호 (대박난셰프들)삼겹대장-상록점,경기도 안산시 상록구 이동 715-8,37.3090267,126.8508036
한식,김치찌개의집양푼이,경기도 안산시 상록구 이동 715-10 아트프라자 101호,경기도 안산시 상록구 이동 715-10,37.309367,126.8512665
한식,혼삼혼을담은삼겹살-상록수점,경기도 안산시 상록구 이동 642 642 1층 101호,경기도 안산시 상록구 이동 642,37.3136521,126.8473841
한식,큰집반찬,경기도 안산시 상록구 이동 715-8 조강프라자 상가동 1층109~110호,경기도 안산시 상록구 이동 715-8,37.3090267,126.8508036
한식,옳다닭발,경기도 안산시 상록구 이동 642 642 1층 102호,경기도 안산시 상록구 이동 642,37.3136521,126.8473841
한식,모오롱,경기도 안산시 상록구 이동 687 강남빌딩 1층 104호,경기도 안산시 상록구 이동 687,37.3071823,126.8442325
한식,강씨네,경기도 안산시 상록구 이동 712 굿모닝오피스텔 112호,경기도 안산시 상록구 이동 712,37.3076257,126.8479176
한식,한방장수촌,경기도 안산시 상록구 이동 717-3 에이스프라자 105호,경기도 안산시 상록구 이동 717-3,37.3069166,126.8498473
한식,전라도묵은지김치찜-안산점,경기도 안산시 상록구 이동 647-1 1층(이동),경기도 안산시 상록구 이동 647-1,37.3137641,126.8453139
한식,귀한밥상,경기도 안산시 상록구 이동 633-5 1층 103호(이동),경기도 안산시 상록구 이동 633-5,37.3124898,126.8443494
한식,밥줄까술줄까,경기도 안산시 상록구 이동 529-6 1층 103호,경기도 안산시 상록구 이동 529-6,37.3101246,126.8590946
한식,시랑상회,"경기도 안산시 상록구 이동 716-8 코로스프라자 코로스프라자 1층 116호,117호",경기도 안산시 상록구 이동 716-8,37.307614,126.85097
한식,만총각전복골뱅이-한대앞역점,경기도 안산시 상록구 이동 716-2 한미오피스텔 1층 109호,경기도 안산시 상록구 이동 716-2,37.3078225,126.8524027
한식,권우돈정육점,경기도 안산시 상록구 이동 588-7 101호,경기도 안산시 상록구 이동 588-7,37.3072481,126.858689
한식,"지금,육회연어-한대앞역점",경기도 안산시 상록구 이동 716-3 숭실프라자 1층 116호,경기도 안산시 상록구 이동 716-3,37.3076864,126.8521208
한식,미스터육회연어왕-안산점,경기도 안산시 상록구 이동 715 엔타운 1층 112호,경기도 안산시 상록구 이동 715,37.3090615,126.851808
한식,오늘하루도시락,경기도 안산시 상록구 이동 595-6 1층 일부,경기도 안산시 상록구 이동 595-6,37.3082873,126.8595458
한식,대박난도시락,경기도 안산시 상록구 이동 715-8 조강프라자 108호 (대박난셰프들)삼겹대장-상록점,경기도 안산시 상록구 이동 715-8,37.3090267,126.8508036
한식,채우담야채고기찜-안산점,경기도 안산시 상록구 이동 642 642 1층 101호,경기도 안산시 상록구 이동 642,37.3136521,126.8473841
한식,큰집김치찜&김치찌개,경기도 안산시 상록구 이동 715-8 조강프라자 상가동 1층109~110호,경기도 안산시 상록구 이동 715-8,37.3090267,126.8508036
한식,백정밥상-안산점,경기도 안산시 상록구 이동 717-3 에이스프라자 105호,경기도 안산시 상록구 이동 717-3,37.3069166,126.8498473
한식,속초토종장칼국수,경기도 안산시 상록구 이동 655-8 1층 101호,경기도 안산시 상록구 이동 655-8,37.3120035,126.8485328
한식,황제오리&갈비.삼겹살-안산점,경기도 안산시 상록구 이동 647-1 주안빌딩 1층 (현이한식당),경기도 안산시 상록구 이동 647-1,37.3137641,126.8453139
한식,고기플렉스-안산점,경기도 안산시 상록구 이동 642 1층102호,경기도 안산시 상록구 이동 642,37.3136521,126.8473841
한식,대박냉면-안산점,경기도 안산시 상록구 이동 715-8 조강프라자 108호 (대박난셰프들)삼겹대장-상록점,경기도 안산시 상록구 이동 715-8,37.3090267,126.8508036
한식,닭발플렉스-본점,경기도 안산시 상록구 이동 642 1층 101호 (이동),경기도 안산시 상록구 이동 642,37.3136521,126.8473841
한식,큰집도시락,경기도 안산시 상록구 이동 715-8 조강프라자 상가동 1층109~110호,경기도 안산시 상록구 이동 715-8,37.3090267,126.8508036
한식,고기굽는여자-안산점,경기도 안산시 상록구 이동 717-3 에이스프라자 105호,경기도 안산시 상록구 이동 717-3,37.3069166,126.8498473
한식,고기왕창묵은지김치찜&찌개,경기도 안산시 상록구 이동 655-8 1층 101호,경기도 안산시 상록구 이동 655-8,37.3120035,126.8485328
한식,담양석갈비삼겹살&냉면-안산점,경기도 안산시 상록구 이동 647-1 1층,경기도 안산시 상록구 이동 647-1,37.3137641,126.8453139
한식,우시장설렁탕&국밥-상록구점,경기도 안산시 상록구 이동 699-2 1층 일부호,경기도 안산시 상록구 이동 699-2,37.3111072,126.8487986
한식,SSS냉면,경기도 안산시 상록구 이동 576 1층 103호,경기도 안산시 상록구 이동 576,37.3046975,126.860382
한식,진실의미간,경기도 안산시 상록구 이동 576 1층 103호,경기도 안산시 상록구 이동 576,37.3046975,126.860382
한식,연평도대장게장,"경기도 안산시 상록구 이동 716-8 코로스프라자 201,202호",경기도 안산시 상록구 이동 716-8,37.307614,126.85097
한식,연선생집밥,경기도 안산시 상록구 이동 598-8 1층 104호,경기도 안산시 상록구 이동 598-8,37.3077248,126.859111
한식,든든덮밥-이동점,경기도 안산시 상록구 이동 598-8 1층 104호,경기도 안산시 상록구 이동 598-8,37.3077248,126.859111
한식,또와유청정명태간장조림-이동점,경기도 안산시 상록구 이동 692-1 692-1 1층,경기도 안산시 상록구 이동 692-1,37.3070824,126.8460493
한식,홍익육개장-이동점,경기도 안산시 상록구 이동 650-6 세우비디 650-6 세우비디 1층,경기도 안산시 상록구 이동 650-6,37.3121373,126.8460556
한식,양순이반찬,경기도 안산시 상록구 이동 603-11 101호,경기도 안산시 상록구 이동 603-11,37.3055532,126.8612219
한식,태산김치찜-안산점,"경기도 안산시 상록구 이동 716-10 한빛프라자 101호, 102호",경기도 안산시 상록구 이동 716-10,37.3081076,126.8517626
한식,다미장어구이전문점,"경기도 안산시 상록구 이동 662 662 1층,2층",경기도 안산시 상록구 이동 662,37.3118991,126.8463291
한식,양푼애등갈비,경기도 안산시 상록구 이동 651-9 644-8 1층(이동),경기도 안산시 상록구 이동 651-9,37.3124187,126.84637
한식,월수금김치찌개&삼겹살,경기도 안산시 상록구 이동 650-4 650-4 1층,경기도 안산시 상록구 이동 650-4,37.3124341,126.8460828
한식,삼청동국밥,경기도 안산시 상록구 이동 589-11 1층 삼청동국밥,경기도 안산시 상록구 이동 589-11,37.3069452,126.8582064
한식,더소갈비살-한대역점,"경기도 안산시 상록구 이동 715-4 센타프라자 106호 , 107호",경기도 안산시 상록구 이동 715-4,37.3081355,126.8504551
한식,송호전복,경기도 안산시 상록구 이동 654-7 2층,경기도 안산시 상록구 이동 654-7,37.3120451,126.8475852
한식,새벽순댓국&간장보쌈,경기도 안산시 상록구 이동 657-4 657-4 1층,경기도 안산시 상록구 이동 657-4,37.3126853,126.8482301
한식,이동장어가,경기도 안산시 상록구 이동 692-5 1층,경기도 안산시 상록구 이동 692-5,37.3070293,126.847035
한식,센스맘의김밥사랑,경기도 안산시 상록구 이동 717-4 네스트빌 1층 112호(이동),경기도 안산시 상록구 이동 717-4,37.3067632,126.849593
